Id,SalePrice
1461,136258.9
1462,153962.34
1463,194048.88
1464,201146.56
1465,195872.06
1466,179419.48
1467,173896.98
1468,171722.45
1469,177559.2
1470,119298.484
1471,188242.73
1472,86847.19
1473,100777.96
1474,149471.53
1475,127214.92
1476,376743.7
1477,258900.86
1478,303674.38
1479,262753.5
1480,474251.2
1481,307528.16
1482,209611.36
1483,173185.83
1484,168969.6
1485,175718.28
1486,199371.73
1487,353657.3
1488,221802.64
1489,215372.97
1490,219417.88
1491,190239.86
1492,103881.5
1493,188987.94
1494,276755.06
1495,282940.88
1496,219120.45
1497,187781.72
1498,160688.86
1499,152286.89
1500,158655.03
1501,171297.06
1502,145328.97
1503,304030.8
1504,233047.7
1505,220628.98
1506,184521.56
1507,252974.9
1508,210068.5
1509,169080.25
1510,152187.55
1511,147274.61
1512,161181.1
1513,140650.11
1514,161704.97
1515,194585.9
1516,150751.89
1517,158594.83
1518,121875.47
1519,225691.69
1520,139594.53
1521,145082.67
1522,170483.95
1523,108603.23
1524,124112.83
1525,114354.375
1526,116307.66
1527,111035.6
1528,132325.22
1529,152826.98
1530,165448.92
1531,117392.68
1532,104385.89
1533,138312.44
1534,120732.93
1535,165748.39
1536,117491.33
1537,80535.18
1538,180765.03
1539,171476.27
1540,99932.68
1541,142876.3
1542,143815.73
1543,206710.95
1544,77525.81
1545,115907.04
1546,123984.34
1547,137281.14
1548,129447.27
1549,121768.11
1550,145101.92
1551,107777.125
1552,133461.34
1553,137763.47
1554,114062.98
1555,179346.73
1556,85953.88
1557,111460.15
1558,95313.66
1559,111948.37
1560,135204.1
1561,136729.81
1562,128760.92
1563,120811.57
1564,177224.86
1565,143161.8
1566,227189.2
1567,77050.93
1568,241797.8
1569,162313.44
1570,151367.39
1571,132360.39
1572,159668.28
1573,253716.6
1574,110163.016
1575,218084.23
1576,229475.89
1577,205039.86
1578,139218.31
1579,140780.0
1580,199014.22
1581,151280.78
1582,129626.66
1583,317189.7
1584,230956.75
1585,140650.48
1586,77239.66
1587,106146.37
1588,152732.5
1589,105887.734
1590,139352.3
1591,91931.164
1592,98993.836
1593,124766.91
1594,108876.58
1595,104034.04
1596,236775.36
1597,190974.3
1598,192934.9
1599,191582.92
1600,192661.17
1601,56263.668
1602,139248.97
1603,105679.2
1604,272182.97
1605,249121.39
1606,170397.61
1607,155893.67
1608,201038.19
1609,205351.0
1610,164311.83
1611,143466.47
1612,169683.02
1613,150196.98
1614,118552.04
1615,80860.01
1616,70962.8
1617,88611.29
1618,132993.75
1619,136361.11
1620,131666.86
1621,151057.05
1622,146507.34
1623,296430.0
1624,218272.36
1625,119030.266
1626,173421.94
1627,195922.34
1628,272912.66
1629,175918.94
1630,375203.38
1631,219831.6
1632,241035.53
1633,173417.11
1634,190561.12
1635,182134.81
1636,159157.6
1637,176610.53
1638,181619.36
1639,187867.16
1640,255664.23
1641,193138.03
1642,226670.33
1643,219521.61
1644,241226.67
1645,201233.38
1646,158515.22
1647,159179.98
1648,122435.85
1649,141620.66
1650,117701.45
1651,120749.78
1652,88998.39
1653,96468.04
1654,154021.42
1655,144606.2
1656,149808.81
1657,151768.17
1658,153698.31
1659,128099.75
1660,154168.64
1661,487169.7
1662,407318.44
1663,415614.3
1664,436075.22
1665,333965.2
1666,278850.4
1667,352780.47
1668,344426.84
1669,294307.9
1670,355879.7
1671,254158.28
1672,456823.47
1673,282343.47
1674,255304.5
1675,190561.14
1676,183061.44
1677,203867.16
1678,428383.88
1679,413929.2
1680,359008.5
1681,273023.06
1682,262962.2
1683,176497.78
1684,158671.0
1685,178569.55
1686,168064.56
1687,174922.89
1688,192619.98
1689,198963.34
1690,186155.33
1691,176902.3
1692,268759.9
1693,167407.3
1694,185072.94
1695,158112.38
1696,270306.5
1697,160386.38
1698,362541.12
1699,286018.28
1700,244100.06
1701,274694.38
1702,263117.62
1703,269766.44
1704,315846.38
1705,236964.17
1706,443762.16
1707,239920.66
1708,212290.12
1709,280344.44
1710,216940.45
1711,255891.78
1712,245325.16
1713,256833.92
1714,217276.56
1715,207376.22
1716,202326.22
1717,173477.38
1718,140336.83
1719,196911.4
1720,236210.58
1721,162672.9
1722,128852.89
1723,148642.14
1724,214269.61
1725,242147.55
1726,187927.16
1727,171451.39
1728,181355.16
1729,166370.7
1730,155617.86
1731,126250.5
1732,133078.33
1733,126278.66
1734,127772.516
1735,130323.1
1736,117704.445
1737,314668.0
1738,218430.34
1739,249097.17
1740,200229.45
1741,175009.78
1742,171512.33
1743,173746.11
1744,277533.3
1745,220049.3
1746,241729.11
1747,236612.53
1748,244437.03
1749,156976.64
1750,147058.75
1751,240008.6
1752,116658.516
1753,130547.34
1754,202569.75
1755,166813.44
1756,135190.6
1757,121468.266
1758,146972.66
1759,162879.27
1760,159056.67
1761,142559.2
1762,167486.6
1763,172184.75
1764,113454.15
1765,168442.31
1766,171732.4
1767,201392.62
1768,147047.0
1769,162664.11
1770,141498.44
1771,134040.64
1772,130393.15
1773,131117.19
1774,121646.14
1775,139192.38
1776,126702.45
1777,112414.72
1778,139014.95
1779,124018.42
1780,176395.98
1781,132108.45
1782,91753.734
1783,139478.92
1784,100988.27
1785,121194.08
1786,121359.664
1787,157402.95
1788,49087.42
1789,99583.836
1790,94556.14
1791,162483.25
1792,153186.77
1793,122729.17
1794,140938.23
1795,139236.38
1796,123908.016
1797,124825.98
1798,124917.97
1799,115111.77
1800,116866.65
1801,128408.445
1802,146563.2
1803,141744.77
1804,144042.12
1805,133300.28
1806,117643.23
1807,135758.3
1808,119342.48
1809,104058.79
1810,150593.81
1811,96485.3
1812,99011.78
1813,124594.98
1814,101898.83
1815,61470.457
1816,106212.43
1817,111761.53
1818,143605.12
1819,118833.27
1820,67997.12
1821,118945.586
1822,150346.42
1823,51996.742
1824,135060.52
1825,138639.27
1826,98150.53
1827,108429.07
1828,150046.64
1829,118486.48
1830,153034.78
1831,158056.02
1832,88492.445
1833,136944.38
1834,107566.234
1835,142075.92
1836,141196.33
1837,78140.86
1838,127984.586
1839,91969.984
1840,177213.39
1841,141950.97
1842,91684.555
1843,134050.17
1844,136192.23
1845,156228.06
1846,153227.94
1847,161067.58
1848,49133.242
1849,106585.47
1850,126588.23
1851,159408.36
1852,127163.99
1853,127874.48
1854,161313.83
1855,154760.17
1856,225194.2
1857,159066.19
1858,144251.27
1859,119665.77
1860,143541.88
1861,119743.445
1862,286896.06
1863,284838.56
1864,284838.88
1865,297461.1
1866,323597.38
1867,249278.94
1868,286400.6
1869,194746.62
1870,240068.06
1871,249050.75
1872,178177.4
1873,251294.45
1874,144399.11
1875,219418.48
1876,198034.16
1877,207521.3
1878,211384.98
1879,141653.89
1880,138849.95
1881,219373.02
1882,254644.27
1883,192813.67
1884,210120.5
1885,274034.7
1886,300027.56
1887,196699.72
1888,290055.38
1889,173542.22
1890,137744.84
1891,147596.2
1892,107491.07
1893,124090.87
1894,118520.64
1895,147291.27
1896,123144.75
1897,108481.2
1898,103031.33
1899,141825.33
1900,139261.19
1901,166194.75
1902,138138.45
1903,201804.48
1904,143961.31
1905,196529.81
1906,178345.06
1907,205204.81
1908,121461.25
1909,134116.78
1910,126281.91
1911,209307.78
1912,246660.7
1913,121095.43
1914,67836.47
1915,331532.25
1916,58910.113
1917,262372.47
1918,138843.56
1919,176134.92
1920,150847.02
1921,432121.62
1922,316716.6
1923,229693.73
1924,201453.34
1925,206377.72
1926,406340.7
1927,143191.89
1928,137013.27
1929,124001.2
1930,141721.55
1931,140646.06
1932,148160.25
1933,171761.34
1934,190065.05
1935,174797.55
1936,196803.06
1937,184046.77
1938,158245.64
1939,247553.97
1940,197315.95
1941,177594.1
1942,190419.44
1943,211149.72
1944,317426.88
1945,364866.8
1946,147592.88
1947,365845.16
1948,158790.0
1949,234454.53
1950,169267.27
1951,254442.22
1952,228259.72
1953,170052.08
1954,179341.56
1955,128512.914
1956,281369.47
1957,156271.62
1958,300008.66
1959,131540.11
1960,108595.87
1961,127665.266
1962,89351.414
1963,102812.29
1964,111134.95
1965,147780.06
1966,141351.08
1967,299859.44
1968,444716.28
1969,385356.06
1970,466421.25
1971,476454.16
1972,388516.38
1973,265572.2
1974,322815.38
1975,450812.84
1976,271839.03
1977,337429.22
1978,395486.38
1979,304017.2
1980,191657.12
1981,336313.7
1982,231522.53
1983,204074.9
1984,160326.19
1985,191882.97
1986,195475.25
1987,169985.38
1988,179865.44
1989,192621.9
1990,211603.94
1991,228516.86
1992,210025.47
1993,168271.56
1994,251934.27
1995,185417.1
1996,268310.8
1997,348140.44
1998,311581.53
1999,272156.8
2000,294484.53
2001,258782.67
2002,234640.12
2003,265906.53
2004,262703.1
2005,238365.47
2006,274117.53
2007,253891.78
2008,212754.17
2009,185504.69
2010,191581.44
2011,147574.28
2012,187596.3
2013,183692.88
2014,190295.17
2015,200157.92
2016,189777.14
2017,200267.84
2018,124056.93
2019,145908.48
2020,108600.88
2021,113548.02
2022,178244.84
2023,146175.94
2024,239160.3
2025,380675.53
2026,175593.28
2027,161150.4
2028,166019.72
2029,176675.4
2030,281489.2
2031,269012.44
2032,285803.72
2033,274180.3
2034,162010.52
2035,207342.2
2036,187649.73
2037,198072.86
2038,297142.8
2039,220901.16
2040,409761.56
2041,267198.6
2042,207056.23
2043,171574.38
2044,164199.88
2045,206794.12
2046,123881.17
2047,149651.75
2048,137923.66
2049,134491.86
2050,169038.27
2051,111099.516
2052,131075.45
2053,145034.02
2054,82531.57
2055,153869.38
2056,142642.02
2057,126718.87
2058,225915.8
2059,128446.63
2060,180050.28
2061,176436.78
2062,133767.66
2063,112655.02
2064,139707.19
2065,118548.516
2066,172884.66
2067,128458.24
2068,132691.58
2069,84550.97
2070,113470.445
2071,91994.93
2072,132258.67
2073,132445.5
2074,182220.98
2075,150661.19
2076,128069.59
2077,155549.89
2078,130334.16
2079,133791.31
2080,116703.266
2081,119442.72
2082,112476.42
2083,140716.06
2084,110659.68
2085,118863.58
2086,128377.97
2087,128050.89
2088,93251.086
2089,94116.914
2090,122309.62
2091,117970.52
2092,125610.74
2093,134795.97
2094,108967.62
2095,151469.4
2096,70549.33
2097,100803.695
2098,156019.56
2099,60854.656
2100,102563.35
2101,117072.01
2102,114782.2
2103,114248.05
2104,111806.914
2105,124437.375
2106,75411.57
2107,223374.81
2108,121866.195
2109,117355.9
2110,133063.36
2111,149923.9
2112,145871.98
2113,124110.664
2114,101146.64
2115,164812.42
2116,128734.3
2117,157042.28
2118,119981.336
2119,105197.68
2120,114985.16
2121,91041.55
2122,109181.88
2123,82736.18
2124,166145.1
2125,129290.84
2126,154970.45
2127,161643.16
2128,130176.695
2129,102392.42
