Id,SalePrice
1461,138189.02
1462,143781.0
1463,189516.1
1464,187860.0
1465,196030.31
1466,179033.47
1467,167930.02
1468,169367.45
1469,185252.52
1470,115969.1
1471,209758.75
1472,82740.17
1473,116576.94
1474,155314.98
1475,130430.87
1476,393643.38
1477,243692.06
1478,303252.94
1479,238351.19
1480,507143.6
1481,291262.28
1482,202508.97
1483,170377.45
1484,170686.58
1485,182734.05
1486,221286.0
1487,373675.1
1488,248941.11
1489,214971.9
1490,202483.98
1491,188001.44
1492,93167.73
1493,187492.33
1494,275313.88
1495,288243.8
1496,230296.89
1497,187685.52
1498,156606.42
1499,160365.55
1500,150615.48
1501,172689.23
1502,149597.17
1503,325348.56
1504,243486.83
1505,211287.8
1506,189972.72
1507,242396.92
1508,214285.61
1509,168166.05
1510,139838.19
1511,147489.48
1512,182808.14
1513,132687.4
1514,158662.34
1515,199430.78
1516,168051.5
1517,150564.11
1518,117616.06
1519,225789.08
1520,138201.31
1521,146747.11
1522,187714.0
1523,106427.49
1524,122281.46
1525,131205.4
1526,122782.52
1527,95390.11
1528,120247.33
1529,146658.17
1530,160449.2
1531,138253.98
1532,112835.69
1533,148181.7
1534,106808.234
1535,157297.0
1536,108373.125
1537,84285.47
1538,162630.77
1539,197290.86
1540,130680.914
1541,152040.62
1542,141393.38
1543,231719.25
1544,67408.7
1545,121942.734
1546,135068.61
1547,128757.42
1548,139900.14
1549,122745.234
1550,153564.55
1551,128569.79
1552,154421.2
1553,141028.47
1554,107993.02
1555,174520.23
1556,88772.32
1557,110473.2
1558,96431.98
1559,108609.76
1560,142962.97
1561,131647.25
1562,121899.46
1563,117455.08
1564,176539.86
1565,146660.66
1566,206555.77
1567,59801.664
1568,245368.45
1569,151926.4
1570,132256.0
1571,136922.78
1572,138635.95
1573,239442.3
1574,115017.125
1575,222335.2
1576,225225.83
1577,201140.62
1578,125356.125
1579,153530.45
1580,206514.11
1581,129931.93
1582,122116.71
1583,333461.25
1584,231336.39
1585,137930.94
1586,67286.82
1587,109291.83
1588,153814.0
1589,98674.92
1590,140273.1
1591,89609.055
1592,114909.414
1593,123145.625
1594,113922.9
1595,132017.78
1596,246296.33
1597,137900.5
1598,183106.44
1599,190612.25
1600,199660.72
1601,78153.484
1602,131967.31
1603,97652.36
1604,310001.1
1605,258342.45
1606,154218.03
1607,157492.1
1608,210338.2
1609,199807.81
1610,167983.38
1611,148363.0
1612,169857.36
1613,157276.52
1614,135392.6
1615,75138.734
1616,72820.414
1617,88317.89
1618,126101.234
1619,134444.97
1620,149485.39
1621,145449.81
1622,152419.97
1623,311491.62
1624,227643.72
1625,133410.6
1626,179816.48
1627,199536.97
1628,261850.3
1629,178806.08
1630,441522.62
1631,209351.66
1632,226248.77
1633,167955.58
1634,185603.16
1635,183518.05
1636,167657.12
1637,168798.19
1638,204712.4
1639,164297.94
1640,254172.2
1641,174801.7
1642,221521.02
1643,239876.81
1644,246652.86
1645,207295.77
1646,162838.27
1647,173843.44
1648,136999.22
1649,139927.48
1650,113518.914
1651,106399.26
1652,83892.836
1653,93419.33
1654,169268.39
1655,161839.23
1656,150923.3
1657,163593.23
1658,162304.92
1659,143766.38
1660,144045.48
1661,450319.03
1662,439768.62
1663,423606.9
1664,447640.66
1665,351605.84
1666,319432.1
1667,398938.34
1668,346825.97
1669,300283.12
1670,357742.56
1671,267999.8
1672,496196.3
1673,282009.97
1674,251788.22
1675,198426.06
1676,187563.4
1677,222905.92
1678,480270.34
1679,391577.44
1680,339051.28
1681,297505.94
1682,298316.53
1683,171759.7
1684,162850.64
1685,174457.19
1686,162886.0
1687,165713.02
1688,187503.06
1689,192872.73
