Id,SalePrice
1461,125208.52
1462,150580.19
1463,199991.27
1464,203683.92
1465,209911.77
1466,165706.11
1467,171763.47
1468,165100.23
1469,156895.7
1470,123276.195
1471,234505.16
1472,95535.46
1473,100907.016
1474,135398.16
1475,111721.88
1476,385287.97
1477,235764.66
1478,298616.44
1479,320604.8
1480,544252.8
1481,263642.5
1482,209620.19
1483,178343.39
1484,186511.02
1485,192135.58
1486,186235.44
1487,266881.8
1488,210590.3
1489,217480.39
1490,316251.9
1491,196018.17
1492,105895.93
1493,213319.9
1494,275637.2
1495,266304.75
1496,302478.0
1497,165872.28
1498,158653.66
1499,158488.3
1500,164217.31
1501,190092.92
1502,168746.61
1503,301933.3
1504,215802.56
1505,210540.8
1506,171461.88
1507,250131.77
1508,198373.1
1509,150719.72
1510,148896.84
1511,144846.36
1512,167941.98
1513,139023.56
1514,184833.9
1515,207227.95
1516,145223.92
1517,144281.47
1518,121892.23
1519,250211.42
1520,133446.61
1521,140021.05
1522,177717.28
1523,103475.31
1524,114792.17
1525,127382.09
1526,119707.55
1527,95072.02
1528,125328.5
1529,148545.52
1530,176982.72
1531,142504.5
1532,103806.19
1533,136485.53
1534,114912.9
1535,153951.67
1536,109655.24
1537,80526.55
1538,132419.98
1539,136218.39
1540,116777.47
1541,127476.25
1542,132724.7
1543,180322.73
1544,83085.95
1545,110263.66
1546,134821.27
1547,139262.83
1548,125662.234
1549,125737.62
1550,145517.88
1551,116294.69
1552,154190.75
1553,147849.23
1554,127264.016
1555,169704.28
1556,90632.68
1557,130798.17
1558,90269.88
1559,85992.12
1560,128515.734
1561,155224.64
1562,130055.375
1563,121516.87
1564,152562.42
1565,155723.8
1566,210511.48
1567,87284.6
1568,238441.42
1569,186644.12
1570,147551.89
1571,148589.38
1572,157958.44
1573,274103.8
1574,111567.95
1575,234838.27
1576,251645.6
1577,203328.73
1578,136293.38
1579,152161.03
1580,202804.0
1581,169176.44
1582,118132.23
1583,301468.03
1584,248102.42
1585,141913.98
1586,86131.695
1587,109720.51
1588,141917.89
1589,104705.01
1590,124000.875
1591,111560.516
1592,121417.18
1593,121432.87
1594,117470.04
1595,86160.12
1596,205197.08
1597,188956.05
1598,177736.72
1599,190340.89
1600,178839.25
1601,93985.195
1602,125527.53
1603,103557.1
1604,287074.47
1605,229941.77
1606,156845.08
1607,161667.61
1608,216343.3
1609,196097.25
1610,172106.4
1611,161144.34
1612,191139.28
1613,184007.34
1614,130166.98
1615,90296.164
1616,74309.17
1617,88277.49
1618,121955.76
1619,159556.14
1620,168968.88
1621,139478.89
1622,161353.03
1623,278677.84
1624,253516.23
1625,117899.92
1626,179645.86
1627,200509.73
1628,252103.25
1629,178675.38
1630,364922.5
1631,188522.45
1632,213270.44
1633,185362.67
1634,201405.58
1635,185393.28
1636,161568.16
1637,181060.89
1638,179003.42
1639,181466.88
1640,240831.44
1641,179168.47
1642,237008.84
1643,207100.64
1644,218048.06
1645,213800.66
1646,160483.97
1647,132733.66
1648,124828.99
1649,139026.16
1650,114907.43
1651,126194.0
1652,94103.516
1653,96538.195
1654,138780.36
1655,133937.53
1656,141082.67
1657,139820.86
1658,144404.3
1659,96861.12
1660,165610.64
1661,521703.75
1662,325380.53
1663,334806.3
1664,377453.2
1665,332511.7
1666,337494.56
1667,408191.03
1668,338818.5
1669,298278.03
1670,334399.84
1671,266309.78
1672,488319.03
1673,275959.66
1674,234400.44
1675,207271.72
1676,210017.02
1677,260248.25
1678,405540.8
1679,395786.62
1680,298126.62
1681,273924.2
1682,308184.3
1683,186185.55
1684,185206.22
1685,175146.52
1686,172432.05
1687,177246.66
1688,200065.11
1689,218541.05
1690,210060.92
1691,190401.7
1692,248424.92
1693,182171.62
1694,181816.33
1695,164936.75
1696,231883.86
1697,170456.19
1698,370336.06
1699,260875.83
1700,241651.22
1701,264783.34
1702,259512.94
1703,268276.78
1704,300885.9
1705,275577.2
1706,359918.9
1707,249115.5
1708,248693.5
1709,275955.88
1710,217122.06
1711,277291.72
1712,207498.27
1713,311994.2
1714,200340.58
1715,191211.7
1716,172327.22
1717,167546.58
1718,139608.97
1719,210915.6
1720,214592.66
1721,173348.84
1722,147939.44
1723,175251.5
1724,206835.56
1725,227124.38
1726,194104.97
1727,187585.06
1728,188131.92
1729,175559.45
1730,152081.58
1731,126149.9
1732,123297.484
1733,118121.305
1734,121597.08
1735,130143.16
1736,124588.7
1737,289989.56
1738,244491.62
1739,190160.12
1740,190463.89
1741,224722.7
1742,166234.14
1743,167584.9
1744,294652.8
1745,212082.45
1746,157731.75
1747,212260.86
1748,193568.14
1749,153939.27
1750,121881.31
1751,208071.69
1752,122524.32
1753,121973.484
1754,184029.22
1755,170937.67
1756,130743.85
1757,121435.195
1758,141102.89
1759,157826.73
1760,163879.94
1761,150920.72
1762,171485.11
1763,170150.81
1764,120230.28
1765,190128.69
1766,170700.14
1767,219885.28
1768,138307.38
1769,151802.02
1770,146842.38
1771,128226.164
1772,132515.9
1773,153785.64
1774,131777.22
1775,121858.25
1776,124145.21
1777,119405.51
1778,163081.45
1779,120258.01
1780,155969.22
1781,116244.875
1782,102815.37
1783,147015.14
1784,122202.27
1785,143531.33
1786,169768.69
1787,119669.414
1788,76070.31
1789,105040.15
1790,121515.66
1791,139866.81
1792,164152.45
1793,155892.52
1794,142820.3
1795,127246.16
1796,129243.4
1797,107495.414
1798,137916.16
1799,122445.625
1800,135897.66
1801,138914.39
1802,123178.99
1803,130169.78
1804,133279.28
1805,146602.52
1806,121420.92
1807,127075.16
1808,123339.96
1809,134173.08
1810,146981.48
1811,92342.31
1812,101626.27
1813,119777.9
1814,102946.445
1815,55549.9
1816,115213.71
1817,115939.2
1818,134390.47
1819,127694.61
1820,82413.66
1821,110534.01
1822,147228.64
1823,70520.81
1824,126453.17
1825,148771.22
1826,109686.73
1827,109332.1
1828,140438.05
1829,104665.34
1830,136720.75
1831,139361.16
1832,78766.47
1833,120656.6
1834,114073.91
1835,121071.805
1836,113943.75
1837,115664.73
1838,121924.03
1839,108887.79
1840,169671.64
1841,131418.75
1842,103390.2
1843,153765.86
1844,128272.78
1845,169853.5
1846,162119.53
1847,189764.81
1848,66628.38
1849,123245.234
1850,114659.42
1851,147190.36
1852,122243.29
1853,172974.3
1854,167693.44
1855,170088.5
1856,235474.25
1857,164915.42
1858,129746.086
1859,122847.77
1860,143752.05
1861,122846.02
1862,230373.08
1863,210745.7
1864,210794.73
1865,342883.7
1866,350993.4
1867,227916.08
1868,347315.88
1869,222573.53
1870,205402.23
1871,247980.25
1872,204658.92
1873,246513.8
1874,168607.72
1875,211000.75
1876,184867.05
1877,242446.77
1878,217043.94
1879,127942.164
1880,130874.305
1881,248235.94
1882,236018.97
1883,190518.34
1884,202149.17
1885,270399.2
1886,315538.47
1887,225541.34
1888,303985.12
1889,210140.28
1890,141195.81
1891,138334.19
1892,105837.336
1893,112562.51
1894,131921.27
1895,148008.27
1896,134268.47
1897,136030.36
1898,120419.07
1899,148181.34
1900,142733.06
1901,159781.69
1902,146156.98
1903,178379.19
1904,157290.03
1905,182425.31
1906,229591.4
1907,178270.44
1908,117762.97
1909,118314.305
1910,113086.945
1911,186072.86
1912,254633.28
1913,159934.95
1914,77361.28
1915,329431.16
1916,73037.5
1917,228475.61
1918,146301.98
1919,162732.34
1920,140961.34
1921,451504.22
1922,346707.44
1923,187979.5
1924,229327.81
1925,200612.22
1926,403248.88
1927,142282.88
1928,179272.97
1929,121686.26
1930,141291.69
1931,151767.42
1932,137637.67
1933,207107.55
1934,188441.62
1935,172015.48
1936,187654.44
1937,186457.81
1938,195336.28
1939,204545.08
1940,205697.92
1941,171910.95
1942,186751.78
1943,229352.5
1944,393993.66
1945,387659.2
1946,148759.64
1947,335802.28
1948,159400.52
1949,281733.44
1950,167614.78
1951,251027.38
1952,189014.77
1953,194813.11
1954,165237.58
1955,145744.05
1956,237397.89
1957,132262.08
1958,301865.56
1959,131931.69
1960,115113.63
1961,119317.56
1962,91570.42
1963,105389.53
1964,109918.11
1965,138639.61
1966,125620.33
1967,319502.12
1968,435035.62
1969,410026.5
1970,360238.47
1971,406689.8
1972,349591.84
1973,253254.2
1974,336381.75
1975,370135.6
1976,293318.5
1977,432563.25
1978,317137.3
1979,282347.62
1980,211685.56
1981,315524.47
1982,232717.94
1983,203860.73
1984,160256.33
1985,225867.86
1986,202994.73
1987,167541.17
1988,204744.02
1989,186275.58
1990,217108.78
1991,256436.02
1992,229261.3
1993,172823.08
1994,206553.44
1995,170997.55
1996,290884.53
1997,297969.25
1998,297677.44
1999,263951.16
2000,324575.06
2001,264234.8
2002,259060.81
2003,255531.44
2004,272455.22
2005,216793.5
2006,231390.64
2007,260611.55
2008,218187.11
2009,202962.47
2010,203274.66
2011,149013.9
2012,206177.64
2013,185649.42
2014,182111.88
2015,192686.97
2016,202415.56
2017,191120.17
2018,123959.914
2019,144791.02
2020,117038.51
2021,101102.72
2022,177879.98
2023,139346.69
2024,284499.97
2025,335245.06
2026,178322.73
2027,163404.72
2028,152165.52
2029,166638.72
2030,268966.72
2031,258820.22
2032,286101.2
2033,224649.1
2034,159640.55
2035,206693.08
2036,158042.4
2037,168510.98
2038,231723.72
2039,201563.14
2040,263046.44
2041,273046.75
2042,204224.22
2043,173431.14
2044,172138.95
2045,191547.52
2046,137733.58
2047,141296.97
2048,133415.6
2049,130099.54
2050,154270.4
2051,122043.7
2052,122281.66
2053,148331.25
2054,105765.766
2055,133890.9
2056,152189.97
2057,111039.4
2058,270742.12
2059,148992.42
2060,180514.62
2061,148770.11
2062,129639.914
2063,108523.16
2064,129598.37
2065,113856.445
2066,146902.67
2067,142677.58
2068,130992.05
2069,85298.73
2070,103254.086
2071,111709.09
2072,128274.92
2073,142294.33
2074,170984.9
2075,146161.56
2076,121858.305
2077,140609.4
2078,135858.34
2079,114632.086
2080,112346.34
2081,118372.26
2082,121247.56
2083,126225.2
2084,105948.28
2085,122698.31
2086,137991.53
2087,123549.26
2088,102171.72
2089,87658.67
2090,122914.08
2091,132634.14
2092,151027.4
2093,157600.55
2094,143433.28
2095,164125.16
2096,90310.484
2097,95026.586
2098,123720.484
2099,70187.11
2100,106028.695
2101,126909.59
2102,113998.336
2103,102746.64
2104,131607.73
2105,116100.914
2106,62477.723
2107,182109.47
2108,110136.54
2109,113102.81
2110,142161.1
2111,127963.73
2112,147120.36
2113,121749.125
2114,116165.67
2115,143473.11
2116,123391.65
2117,138588.31
2118,132478.16
2119,117473.18
2120,129414.664
2121,89958.57
2122,104017.85
2123,85404.67
2124,144270.44
2125,121988.125
2126,146680.89
2127,153279.12
2128,115033.9
2129,87631.76
2130,126873.38
2131,151721.55
2132,122747.03
2133,120839.234
2134,131772.64
2135,96693.22
2136,96871.04
2137,110479.52
2138,132837.11
2139,171937.0
2140,137728.05
2141,154178.6
2142,144443.72
2143,134161.95
2144,116183.92
2145,144597.17
2146,166221.81
2147,167754.75
2148,115922.266
2149,141676.69
2150,217230.23
2151,109157.82
2152,171638.53
2153,172215.31
2154,118078.01
2155,162441.78
2156,264017.66
2157,253831.39
2158,234824.5
2159,227901.5
2160,186508.75
2161,239028.02
2162,356437.16
2163,336323.97
2164,235105.64
2165,165175.77
2166,154990.28
2167,216774.0
2168,191952.12
2169,196832.83
2170,192585.9
2171,139204.14
2172,129562.805
2173,171065.75
2174,237162.27
2175,278655.66
2176,330450.75
2177,229908.88
2178,210913.44
2179,140005.62
2180,214363.5
2181,191160.45
2182,202293.92
2183,204535.17
2184,135897.88
2185,134549.08
2186,135995.4
2187,157629.95
2188,151499.12
2189,302760.7
2190,72945.58
2191,94262.305
2192,102265.51
2193,121459.46
2194,119028.13
2195,123512.31
2196,136505.19
2197,114751.32
2198,140648.14
2199,158203.3
2200,166941.17
2201,149435.5
2202,187567.19
2203,119700.12
2204,191825.17
2205,120793.98
2206,118844.91
2207,191213.83
2208,242837.36
2209,203843.48
2210,118420.09
2211,114435.66
2212,116563.625
2213,115144.37
2214,161000.52
2215,110923.0
2216,142099.38
2217,91175.11
2218,78238.14
2219,77775.445
2220,95890.6
2221,329705.47
2222,288340.5
2223,307968.4
2224,217666.97
2225,126134.79
2226,190079.75
2227,191534.77
2228,326622.56
2229,222120.77
2230,165683.98
2231,210404.69
2232,208420.2
2233,223286.64
2234,279900.47
2235,267006.8
2236,317641.25
2237,356209.66
2238,177562.8
2239,107110.305
2240,158445.02
2241,153345.44
2242,115204.39
2243,132978.98
2244,89860.08
2245,106891.35
2246,141466.44
2247,111584.72
2248,117649.836
2249,132035.6
2250,145283.6
2251,117900.63
2252,180024.64
2253,172845.58
2254,187941.67
2255,186333.4
2256,173801.98
2257,177868.4
2258,166139.11
2259,173818.05
2260,159786.92
2261,188816.0
2262,208674.75
2263,357486.7
2264,374295.9
2265,145818.97
2266,290407.44
2267,395576.8
2268,368565.8
2269,139714.92
2270,205730.34
2271,225710.12
2272,198919.42
2273,168648.78
2274,158698.5
2275,163294.81
2276,162146.94
2277,197895.89
2278,135660.34
2279,137418.64
2280,131628.72
2281,197595.34
2282,231418.12
2283,120451.555
2284,115360.5
2285,123643.23
2286,123693.95
2287,365359.22
2288,315648.56
2289,338488.03
2290,385716.0
2291,344774.7
2292,385260.4
2293,423182.8
2294,386999.53
2295,414625.97
2296,217327.1
2297,338461.38
2298,344245.84
2299,347664.5
2300,267893.16
2301,330313.7
2302,244059.89
2303,217125.36
2304,220635.86
2305,170028.98
2306,177257.84
2307,198868.58
2308,209776.11
2309,288310.25
2310,199941.78
2311,202163.22
2312,173934.16
2313,184462.66
2314,168550.66
2315,179520.88
2316,179245.84
2317,175014.03
2318,189484.39
2319,176874.88
2320,181909.33
2321,223960.9
2322,164013.39
2323,180214.62
2324,193786.1
2325,187081.61
2326,192086.47
2327,193054.73
2328,214743.9
2329,187071.69
2330,181611.34
2331,324397.0
2332,313506.06
2333,287691.7
2334,247226.42
2335,303475.12
2336,273546.97
2337,201910.75
2338,267774.47
2339,240077.4
2340,344866.16
2341,223599.48
2342,215504.92
2343,219597.31
2344,215510.48
2345,217699.08
2346,222724.83
2347,221053.67
2348,240856.77
2349,207953.58
2350,306537.0
2351,277273.06
2352,255005.11
2353,265752.84
2354,149133.05
2355,166205.45
2356,151318.38
2357,200583.27
2358,197548.39
2359,130127.41
2360,114994.59
2361,137408.39
2362,249339.22
2363,129555.555
2364,172072.89
2365,223628.55
2366,186995.38
2367,180018.17
2368,232510.94
2369,195548.16
2370,171728.97
2371,156370.03
2372,181543.4
2373,267847.34
2374,260116.16
2375,223418.88
2376,286910.06
2377,326186.28
2378,146572.95
2379,191727.75
2380,139647.84
2381,145387.66
2382,199739.47
2383,201948.17
2384,239480.98
2385,161373.61
2386,141382.39
2387,124974.23
2388,98594.52
2389,130916.56
2390,144413.48
2391,144357.53
2392,119463.305
2393,156217.34
2394,140446.77
2395,180902.39
2396,150863.34
2397,210407.55
2398,138388.28
2399,84913.57
2400,78388.05
2401,116501.09
2402,143510.75
2403,128448.06
2404,155456.05
2405,165986.3
2406,140127.94
2407,125352.45
2408,127662.53
2409,137751.27
2410,165987.8
2411,118698.016
2412,163482.03
2413,123850.016
2414,143376.58
2415,130290.5
2416,112208.8
2417,127996.86
2418,127439.516
2419,115639.89
2420,128507.75
2421,148798.31
2422,115903.016
2423,132882.84
2424,155348.25
2425,177242.58
2426,157370.8
2427,118989.53
2428,171497.42
2429,108574.74
2430,120939.336
2431,109413.54
2432,150277.48
2433,151699.81
2434,128172.54
2435,164626.48
2436,127518.37
2437,113165.805
2438,143144.38
2439,118973.805
2440,115107.7
2441,92723.086
2442,107916.13
2443,120027.47
2444,137663.83
2445,83428.5
2446,124778.76
2447,145425.55
2448,153774.75
2449,109072.555
2450,131211.23
2451,140420.06
2452,174625.05
2453,98277.086
2454,148095.08
2455,130251.664
2456,128007.82
2457,131188.06
2458,134399.81
2459,120037.47
2460,130948.02
2461,130964.516
2462,147534.6
2463,122797.69
2464,144626.5
2465,139425.19
2466,116915.586
2467,113934.65
2468,98163.555
2469,81159.38
2470,201329.27
2471,199115.17
2472,136270.4
2473,120789.75
2474,91183.15
2475,174686.94
2476,97562.42
2477,141065.23
2478,163850.89
2479,88668.71
2480,183473.84
2481,140419.9
2482,133001.2
2483,121491.84
2484,129315.91
2485,137497.89
2486,182414.08
2487,206008.7
2488,149147.5
2489,164505.67
2490,185393.56
2491,99163.76
2492,197328.58
2493,186463.94
2494,148951.55
2495,80715.08
2496,226566.92
2497,127973.12
2498,109973.945
2499,100018.625
2500,156219.55
2501,127639.4
2502,154782.77
2503,104511.766
2504,191443.9
2505,232824.73
2506,270505.0
2507,239095.83
2508,269559.3
2509,216245.78
2510,203606.94
2511,179469.97
2512,213193.3
2513,216498.39
2514,188260.69
2515,150481.55
2516,183351.39
2517,130351.92
2518,153682.67
2519,229704.98
2520,210359.14
2521,191303.58
2522,218820.47
2523,121701.875
2524,139889.6
2525,161356.56
2526,113887.195
2527,119753.375
2528,138654.17
2529,139180.42
2530,129988.555
2531,278488.4
2532,202987.67
2533,202284.23
2534,248942.2
2535,259034.64
2536,262533.78
2537,209774.73
2538,192422.72
2539,184815.28
2540,178610.98
2541,177015.25
2542,184528.39
2543,131807.44
2544,110527.4
2545,146759.67
2546,120143.14
2547,144451.86
2548,135423.45
2549,167474.34
2550,277240.84
2551,146573.83
2552,120455.83
2553,91282.56
2554,122110.03
2555,137528.61
2556,110144.9
2557,102454.69
2558,111334.12
2559,122538.81
2560,164600.98
2561,125195.04
2562,134086.38
2563,132751.25
2564,178194.62
2565,141263.6
2566,179299.39
2567,127552.625
2568,173333.53
2569,202021.1
2570,115726.83
2571,180232.6
2572,126488.445
2573,217290.62
2574,203467.75
2575,118966.03
2576,118623.484
2577,136746.88
2578,85759.33
2579,92975.34
2580,134471.42
2581,115252.01
2582,122586.64
2583,257443.64
2584,180525.3
2585,216868.48
2586,234311.34
2587,201387.06
2588,129129.76
2589,141558.72
2590,212197.53
2591,231728.44
2592,223929.55
2593,248493.05
2594,177358.53
2595,204732.92
2596,309699.28
2597,219558.97
2598,292332.28
2599,320260.94
2600,197882.81
2601,142344.94
2602,77056.945
2603,88614.34
2604,96508.35
2605,76978.95
2606,152132.36
2607,193570.45
2608,179451.06
2609,163097.08
2610,123001.86
2611,92781.055
2612,153792.34
2613,140337.89
2614,132729.94
2615,124712.86
2616,152259.19
2617,159541.16
2618,204845.75
2619,185402.39
2620,172261.78
2621,172234.44
2622,182213.61
2623,230556.06
2624,273762.5
2625,240797.44
2626,169285.7
2627,151096.75
2628,465355.75
2629,417187.62
2630,316590.62
2631,425196.56
2632,458946.06
2633,332490.53
2634,373493.72
2635,160177.34
2636,185046.27
2637,188427.61
2638,243460.73
2639,179152.16
2640,152880.31
2641,99043.125
2642,217192.83
2643,113688.734
2644,123082.97
2645,113262.445
2646,96664.484
2647,106198.43
2648,139015.47
2649,156027.48
2650,123806.88
2651,127365.37
2652,400741.5
2653,230978.06
2654,270466.1
2655,364464.12
2656,332917.62
2657,331349.62
2658,307098.53
2659,300300.03
2660,351652.2
2661,326498.66
2662,325232.8
2663,276784.38
2664,279937.75
2665,309470.34
2666,258789.62
2667,180419.47
2668,185239.48
2669,176171.27
2670,243064.55
2671,191785.23
2672,175976.58
2673,219971.1
2674,210648.23
2675,172652.61
2676,201217.66
2677,201320.98
2678,230785.22
2679,239216.47
2680,257139.52
2681,378496.75
2682,301441.62
2683,510031.6
2684,287123.3
2685,279609.1
2686,254906.44
2687,330305.97
2688,204716.47
2689,197685.38
2690,380303.84
2691,188683.47
2692,132055.4
2693,193499.77
2694,143640.53
2695,197344.56
2696,187482.25
2697,172510.02
2698,200289.33
