Id,SalePrice
1461,120685.75759742745
1462,130859.99356369143
1463,198412.10090132907
1464,206818.96188273124
1465,200273.12786257328
1466,170353.39738588006
1467,179031.20583630935
1468,162863.0512182515
1469,202373.8350508125
1470,116639.65626148664
1471,174980.8288851506
1472,97089.80754486573
1473,99250.31153209764
1474,146013.45781317304
1475,112462.2673989268
1476,366749.6561170711
1477,254743.79529432973
1478,291283.1257463913
1479,292876.2887237471
1480,493938.5818660126
1481,331773.03890433715
1482,211404.45963631233
1483,184362.57952540554
1484,157654.71608567322
1485,182819.82870537994
1486,184472.56370219545
1487,335463.41162511753
1488,233830.47394701146
1489,193563.63818854457
1490,265182.33016523544
1491,191047.6747700831
1492,94076.89606984043
1493,186467.52003612957
1494,287546.845890444
1495,290010.0493076631
1496,251431.15555844698
1497,173296.4238885134
1498,174766.05624102041
1499,160653.59976275652
1500,157432.993879127
1501,179960.32063937088
1502,134892.75774313314
1503,263901.3577758697
1504,234726.11302460247
1505,226056.33902591036
1506,199939.72166065336
1507,261879.65953690308
1508,204369.63250426325
1509,156361.07385150908
1510,143249.50050045468
1511,158025.2941462658
1512,171354.25486799836
1513,145292.9150845385
1514,158650.6423522479
1515,194920.69703226257
1516,151411.49510609766
1517,173699.24326875314
1518,135592.17216817586
1519,215926.40270844506
1520,130452.81833373719
1521,140288.93450366554
1522,178958.70770417448
1523,113273.52902804475
1524,132597.54185878762
1525,121275.35021578279
1526,107965.31152820408
1527,99852.29513010601
1528,129761.47049658923
1529,166478.4100144575
1530,196831.44596131405
1531,94116.48657135092
1532,89386.26574930281
1533,169599.18463116285
1534,145068.50687379474
1535,146528.8870842115
1536,106395.07904862695
1537,68481.29773257357
1538,154302.5057776096
1539,173333.24135549826
1540,65686.60723619386
1541,151814.8648748956
1542,174497.06487804506
1543,202499.8547287908
1544,82845.0118812876
1545,112697.16779190558
1546,129076.73417079553
1547,141749.27066028593
1548,138219.81781636362
1549,110515.81557134335
1550,130986.72940672739
1551,99987.79588500639
1552,150871.73842624458
1553,145452.7849009005
1554,120697.71316339188
1555,171527.85255560445
1556,76159.054430093
1557,138101.7711841788
1558,106537.81923224179
1559,63518.32449454826
1560,116256.2520715838
1561,148911.31345539293
1562,132229.28836597133
1563,126927.86951224819
1564,154347.58568347507
1565,164042.03696645232
1566,237112.75991796076
1567,84875.59202088503
1568,238047.22816264056
1569,151187.39970957825
1570,129806.22365221377
1571,121930.72637446217
1572,143379.47078816223
1573,152067.5254952499
1574,123330.34601613546
1575,220148.52497972976
1576,227476.99949154622
1577,185391.21991301244
1578,135946.73432427313
1579,142514.70140505803
1580,191527.90307763466
1581,153725.57462509917
1582,128589.61237981377
1583,292441.95639452
1584,212986.08618808567
1585,131566.92857364318
1586,70451.02241919849
1587,110220.058316655
1588,156061.36242140253
1589,98300.24801015537
1590,126928.32509865337
1591,96856.43375143329
1592,127612.97893843967
1593,122392.33107304406
1594,135871.3305333044
1595,105013.88156480747
1596,218706.7475854649
1597,208361.22591187764
1598,226219.24032243522
1599,175128.51738765903
1600,168645.06274992085
1601,71621.00656065837
1602,114262.2361786457
1603,62462.41924985698
1604,261934.08064446217
1605,232766.6592808072
1606,165773.11436491355
1607,166131.10762644888
1608,227282.65379467342
1609,187959.2596060281
1610,157726.18165607637
1611,142569.76576181097
1612,186198.15571911444
1613,174757.59525867907
1614,127851.36888596632
1615,81187.62743180455
1616,71622.641833374
1617,84399.98821782942
1618,133553.75376072395
1619,139446.22642660074
1620,150637.32649355696
1621,140929.24573102465
1622,137550.35525493545
1623,249150.87727137958
1624,213327.14210267048
1625,109852.71572404155
1626,160744.57441946716
1627,196493.93607904745
1628,263041.6914825276
1629,174434.33372621052
1630,377844.08993223123
1631,232647.0329142961
1632,258385.49652491786
1633,161376.39974615065
1634,180946.10136227985
1635,172760.48428829078
1636,149892.66569687246
1637,200509.81538640358
1638,175084.67731120347
1639,184265.59739348618
1640,230165.65415745633
1641,184730.39844401146
1642,250945.61463189108
1643,211948.64205925495
1644,231948.44264685485
1645,203319.6161087651
1646,151579.0832387611
1647,151715.18370514107
1648,130430.30939589409
1649,132557.84362915996
1650,113452.69910574862
1651,118830.75691360956
1652,96078.99292131122
1653,100088.55895042302
1654,144685.85852667555
1655,133107.38504314894
1656,139107.10350051773
1657,152197.86129739205
1658,141436.04738910293
1659,121649.39943969037
1660,154117.96513407768
1661,452298.4349595572
1662,383264.8412186122
1663,379458.0809088944
1664,600340.4547833549
1665,309978.1549515996
1666,304221.95114169753
1667,387459.2915840383
1668,351712.131586899
1669,295829.31975108484
1670,343209.9355430976
1671,262603.2781597382
1672,408837.2705167752
1673,284150.7482560606
1674,236830.95600836995
1675,206894.30369236058
1676,205601.74720782173
1677,237886.85036876766
1678,454805.5007499533
1679,397852.28438982903
1680,331906.3141558541
1681,245838.76236949215
1682,324713.5469057457
1683,196559.13008394526
1684,171423.09945680466
1685,168768.06963174706
1686,158853.51825360992
1687,159238.67431899064
1688,180427.3820157166
1689,185168.44052934274
1690,189419.54559623144
1691,181492.5353652101
1692,248588.18516790812
1693,160358.38038536732
1694,182814.2696266624
1695,159416.15359670547
1696,258267.9011271147
1697,165589.74489354898
1698,343273.5138467248
1699,306265.8008861789
1700,258868.05508318174
1701,263382.1695820978
1702,229047.504240558
1703,220740.0439864133
1704,264159.709890658
1705,232499.3982579938
1706,428756.1806846176
1707,209612.4929055198
1708,207242.1623683004
1709,255543.44773802307
1710,219027.703676515
1711,285036.56556467694
1712,244756.27863665356
1713,285276.23759043636
1714,233771.64443589316
1715,207233.42848553436
1716,178294.80989891101
1717,169253.49813337
1718,131118.5050567737
1719,206572.25974838808
1720,224051.3081527289
1721,144902.29652795388
1722,112764.56470034225
1723,147638.5909212788
1724,192497.20622132692
1725,227319.21664237665
1726,177466.1509326473
1727,147362.74041908124
1728,140997.04061799464
1729,165099.32641338414
1730,161067.31590018162
1731,111720.74486792184
1732,129819.88747030188
1733,112476.34473998229
1734,122293.92488571604
1735,99581.82843525133
1736,99800.98410809807
1737,289362.43702656054
1738,269202.5464918462
1739,221257.6790030111
1740,233902.09806245047
1741,209564.8158081075
1742,166447.10560253778
1743,169777.04287985183
1744,380371.6183814616
1745,210120.77612701684
1746,157671.99698437075
1747,217590.24151908545
1748,210978.14064871537
1749,141226.2074004969
1750,119894.85225652978
1751,240965.62537055204
1752,113440.34861289551
1753,155573.27944130468
1754,185896.14199855342
1755,171153.02181520403
1756,135135.6196990829
1757,119613.48105231594
1758,143395.28865790568
1759,168343.51748937753
1760,161360.57521014794
1761,148066.49157596013
1762,178139.5009455806
1763,191018.52655520567
1764,113650.06426663406
1765,133460.00791614086
1766,191986.87356408619
1767,217655.49363025735
1768,141440.608882507
1769,155427.31126006358
1770,147659.69555738708
1771,119780.56010255906
1772,132432.72926053958
1773,113885.13940261077
1774,152709.25489980658
1775,135200.6251030055
1776,108736.21687730905
1777,107525.640700877
1778,141555.3115943788
1779,128070.14874144626
1780,160368.12258567443
1781,121472.41203309134
1782,91947.15750468626
1783,148047.1651686866
1784,114345.34378159711
1785,130595.03480544317
1786,151344.9664775131
1787,149926.2323375791
1788,71142.21106056467
1789,102542.97017359332
1790,85283.40060194685
1791,173866.04907145584
1792,159123.26282139914
1793,152777.4249877832
1794,158353.6279164614
1795,133683.84879616208
1796,117362.09119119684
1797,107559.7875188788
1798,124523.60647214354
1799,107558.69981771379
1800,125429.93491555146
1801,122521.20585831783
1802,117801.65079998011
1803,145695.97569130966
1804,126585.77330397986
1805,128448.47922905827
1806,124543.90757058244
1807,130473.54586830254
1808,113673.99138546655
1809,119425.67338392044
1810,146489.41651901367
1811,91106.0518444859
1812,103844.11550507577
1813,143660.00655357205
1814,100522.85306763637
1815,57395.08242766968
1816,102647.26047168548
1817,114179.13246692378
1818,147512.80603414788
1819,130510.54303449114
1820,46986.22884280281
1821,129287.47181161301
1822,155601.96236928238
1823,40215.843276369866
1824,123670.64623757105
1825,156113.36231132766
1826,106666.67696050553
1827,102979.13761976585
1828,128703.85897671306
1829,109360.91026112057
1830,155678.0981568031
1831,152147.60607136774
1832,81590.45852889324
1833,124559.01768545609
1834,119440.53594660021
1835,114688.1427350113
1836,126165.21271344712
1837,76965.73665560484
1838,122166.28302492652
1839,101898.76104822075
1840,141955.49747022172
1841,123024.24822727648
1842,90377.6030481512
1843,135646.8628977955
1844,122452.5709539371
1845,150330.39901777505
1846,158597.38929070265
1847,168578.80160807175
1848,60190.215155039776
1849,109423.85041924086
1850,113375.31926081076
1851,149965.98444263704
1852,115867.0388454898
1853,125050.5108714917
1854,161889.06189256182
1855,159292.8667261263
1856,219856.73322666326
1857,135809.74176649452
1858,142149.97205067603
1859,120555.47454198441
1860,127643.42677962728
1861,119653.92265912626
1862,293184.37218031596
1863,273483.44266050536
1864,273596.67111717584
1865,347264.0847137252
1866,328733.2963964758
1867,207073.98744210237
1868,287221.7379512662
1869,200238.26389097597
1870,212786.5389550821
1871,253410.03039247263
1872,172982.2467565436
1873,247800.3852823254
1874,149950.44633855074
1875,194333.76580160813
1876,203667.53134531176
1877,205534.40473429742
1878,192156.99597922113
1879,135496.33145089683
1880,124097.08523789313
1881,238044.69280182602
1882,229721.15907171246
1883,180462.61297562736
1884,202942.11121210046
1885,220617.50397751277
1886,284101.103091822
1887,211777.12031475562
1888,252110.80071861928
1889,172051.38289170872
1890,107974.81433441615
1891,114932.20674575125
1892,97747.68428241769
1893,136119.36887066741
1894,121468.85584967099
1895,135551.0951016832
1896,133165.59401749965
1897,101726.08439420704
1898,122128.26985102442
1899,154049.8446058808
1900,141826.1576955104
1901,179920.022902916
1902,176845.894743136
1903,213078.8811919291
1904,143285.21906442367
1905,190978.44600178595
1906,129253.59972921014
1907,183225.1396342465
1908,113718.67406334545
1909,123864.95767951089
1910,118557.24649057703
1911,221798.355129648
1912,377729.4488797702
1913,155837.93172088964
1914,49355.90565573368
1915,325479.0699165616
1916,74989.35030764787
1917,220763.21382964693
1918,131509.4099131501
1919,173987.19969601184
1920,155514.00754425293
1921,405408.0415539946
1922,319112.2172121218
1923,230755.67066554108
1924,232884.5904039494
1925,192307.70746846282
1926,390192.0298232278
1927,128654.37948658307
1928,170635.293952193
1929,125872.08036690117
1930,122687.77300804225
1931,144763.88404941626
1932,138322.36716613188
1933,204183.71613051803
1934,182821.68215220014
1935,167831.87575854117
1936,206029.79734486825
1937,185006.02571121755
1938,175345.57049888643
1939,258899.5211584387
1940,195805.49226706874
